Date,Temperature minimale,Temperature maximale,Temperature moyenne,Precipitation totale,Dir_wind,Mod_wind
14-02-01_00,-4.6,0.9,-1.6,0.0,239.0,4.0
14-02-02_00,-6.1,-1.1,-3.7,0.0,166.0,2.0
14-02-03_00,-3.4,0.5,-0.9,0.0,252.0,3.0
14-02-04_00,-9.9,-5.5,-8.1,0.0,149.0,2.0
14-02-05_00,-9.7,-6.3,-7.6,0.0,259.0,2.0
14-02-06_00,-11.7,-6.4,-8.7,0.0,125.0,3.0
14-02-07_00,-15.7,-9.3,-12.7,0.0,252.0,3.0
14-02-08_00,-9.8,-7.6,-8.7,0.0,246.0,4.0
14-02-09_00,-11.7,-6.4,-9.0,0.0,260.0,4.0
14-02-10_00,-10.5,-7.4,-8.5,0.0,133.0,2.0
14-02-11_00,-10.9,-7.0,-9.1,0.0,266.0,2.0
14-02-12_00,-15.7,-10.5,-13.1,0.0,278.0,3.0
14-02-13_00,-15.9,-9.2,-12.9,0.0,152.0,2.0
14-02-14_00,-12.9,-5.5,-8.4,0.0,126.0,3.0
14-02-15_00,-6.2,-3.0,-4.5,0.0,226.0,5.0
14-02-16_00,-8.2,-4.4,-6.3,0.0,180.0,2.0
14-02-17_00,-14.2,-7.4,-11.0,0.0,278.0,5.0
14-02-18_00,-15.3,-9.2,-12.1,0.0,260.0,3.0
14-02-19_00,-15.8,-3.2,-10.1,0.0,109.0,2.0
14-02-20_00,-5.3,1.8,-1.5,0.0,169.0,4.0
14-02-21_00,-2.4,3.4,0.6,0.0,227.0,3.0
14-02-22_00,-0.5,4.4,1.9,0.0,134.0,3.0
14-02-23_00,0.1,6.4,3.2,0.0,239.0,4.0
14-02-24_00,-2.1,1.5,-0.4,0.0,253.0,4.0
14-02-25_00,-9.3,-3.9,-7.6,0.0,279.0,5.0
14-02-26_00,-12.3,-9.2,-10.7,0.0,278.0,3.0
14-02-27_00,-12.1,-9.9,-11.0,0.0,227.0,4.0
14-02-28_00,-13.8,-7.2,-10.6,0.0,206.0,4.0
14-03-01_00,-17.9,-11.7,-14.4,0.0,264.0,5.0
14-03-02_00,-14.3,-2.4,-8.9,0.0,165.0,3.0
14-03-03_00,-12.2,-5.3,-9.9,0.0,224.0,3.0
14-03-04_00,-16.2,-12.1,-14.2,0.0,274.0,3.0
14-03-05_00,-17.2,-10.8,-13.6,0.0,260.0,3.0
14-03-06_00,-14.9,-9.0,-11.8,0.0,156.0,2.0
14-03-07_00,-15.7,-8.5,-11.9,0.0,153.0,2.0
14-03-08_00,-11.4,0.6,-4.9,0.0,164.0,2.0
14-03-09_00,-2.9,2.5,-0.1,0.0,195.0,2.0
14-03-10_00,-7.1,-3.6,-5.6,0.0,160.0,2.0
14-03-11_00,-6.0,0.5,-2.3,0.0,166.0,2.0
14-03-12_00,0.6,5.5,3.1,0.0,271.0,4.0
14-03-13_00,-12.1,2.7,-5.4,0.0,135.0,5.0
14-03-14_00,-14.9,-5.7,-10.9,0.0,265.0,5.0
14-03-15_00,-12.9,1.7,-6.4,0.0,172.0,4.0
14-03-16_00,-4.5,4.9,1.7,0.0,250.0,4.0
14-03-17_00,-14.5,-8.7,-12.1,0.0,280.0,5.0
14-03-18_00,-13.7,-6.8,-10.3,0.0,268.0,3.0
14-03-19_00,-12.0,-2.7,-7.2,0.0,104.0,2.0
14-03-20_00,-8.4,3.3,-2.6,0.0,123.0,3.0
14-03-21_00,-0.1,3.4,1.5,0.0,209.0,4.0
14-03-22_00,-3.0,2.7,-0.3,0.0,278.0,5.0
14-03-23_00,-4.3,0.4,-1.7,0.0,190.0,3.0
14-03-24_00,-12.7,-1.9,-9.2,0.0,280.0,4.0
14-03-25_00,-13.5,-4.7,-8.5,0.0,266.0,3.0
14-03-26_00,-9.1,-1.7,-4.9,0.0,181.0,3.0
14-03-27_00,-8.2,-0.7,-4.3,0.0,272.0,4.0
14-03-28_00,-10.1,-3.3,-6.2,0.0,206.0,3.0
14-03-29_00,-2.9,5.5,2.0,0.0,176.0,3.0
14-03-30_00,0.9,3.8,1.9,0.0,121.0,3.0
14-03-31_00,-1.7,0.9,-0.6,0.0,62.0,6.0
14-04-01_00,-1.2,7.7,2.2,0.0,104.0,3.0
14-04-02_00,-2.1,4.9,1.8,0.0,91.0,3.0
14-04-03_00,2.2,6.0,4.2,0.0,232.0,4.0
14-04-04_00,-1.0,4.3,1.5,0.0,254.0,2.0
14-04-05_00,-3.2,7.4,1.9,0.0,86.0,4.0
14-04-06_00,0.9,5.2,3.0,0.0,235.0,4.0
14-04-07_00,-0.7,7.1,3.2,0.0,267.0,5.0
14-04-08_00,3.0,13.5,8.8,0.0,155.0,4.0
14-04-09_00,3.4,6.7,4.7,0.0,175.0,3.0
14-04-10_00,1.5,4.7,3.3,0.0,281.0,4.0
14-04-11_00,1.0,17.1,7.9,0.0,192.0,3.0
14-04-12_00,7.0,11.6,9.3,0.0,261.0,4.0
14-04-13_00,4.8,13.8,9.8,0.0,224.0,3.0
14-04-14_00,2.6,9.8,5.1,0.0,132.0,2.0
14-04-15_00,2.2,24.7,11.9,0.0,170.0,2.0
14-04-16_00,-4.3,16.7,8.2,0.0,223.0,4.0
14-04-17_00,-7.2,0.2,-3.4,0.0,275.0,4.0
14-04-18_00,-1.7,7.6,2.8,0.0,144.0,3.0
14-04-19_00,2.6,10.2,6.5,0.0,163.0,4.0
14-04-20_00,5.3,11.0,7.7,0.0,262.0,3.0
14-04-21_00,2.1,13.1,8.1,0.0,153.0,2.0
14-04-22_00,9.6,18.8,13.5,0.0,222.0,3.0
14-04-23_00,7.0,13.1,9.8,0.0,160.0,2.0
14-04-24_00,5.8,10.7,8.0,0.0,296.0,4.0
14-04-25_00,2.1,12.9,7.5,0.0,289.0,4.0
14-04-26_00,2.9,12.0,7.5,0.0,148.0,3.0
14-04-27_00,3.9,10.1,6.9,0.0,144.0,2.0
14-04-28_00,2.3,10.8,6.4,0.0,151.0,3.0
14-04-29_00,5.2,12.0,8.7,0.0,128.0,4.0
14-04-30_00,6.3,16.2,10.7,0.0,97.0,4.0
14-05-01_00,5.3,10.0,7.1,0.0,125.0,4.0
14-05-02_00,6.0,16.5,10.3,0.0,184.0,3.0
14-05-03_00,9.1,12.9,10.9,0.0,242.0,4.0
14-05-04_00,9.4,15.0,11.0,0.0,212.0,3.0
14-05-05_00,7.3,11.3,8.9,0.0,242.0,3.0
14-05-06_00,6.8,13.0,9.4,0.0,281.0,3.0
14-05-07_00,5.8,15.1,9.8,0.0,250.0,3.0
14-05-08_00,5.7,16.2,11.2,0.0,246.0,2.0
14-05-09_00,7.8,16.1,12.7,0.0,96.0,3.0
14-05-10_00,9.1,19.4,14.0,0.0,122.0,3.0
14-05-11_00,15.0,23.0,18.4,0.0,218.0,4.0
14-05-12_00,12.1,20.3,16.0,0.0,257.0,4.0
14-05-13_00,9.6,22.5,14.8,0.0,123.0,3.0
14-05-14_00,7.8,18.3,13.1,0.0,91.0,4.0
14-05-15_00,14.5,25.2,18.9,0.0,156.0,3.0
14-05-16_00,17.9,26.3,22.1,0.0,146.0,4.0
14-05-17_00,13.6,22.1,20.0,0.0,159.0,4.0
14-05-18_00,8.9,14.5,11.6,0.0,251.0,4.0
14-05-19_00,7.8,16.7,12.1,0.0,268.0,4.0
14-05-20_00,10.5,21.1,15.8,0.0,238.0,2.0
14-05-21_00,11.0,23.5,17.9,0.0,161.0,2.0
14-05-22_00,12.3,24.0,18.5,0.0,95.0,2.0
14-05-23_00,13.0,18.9,15.5,0.0,123.0,2.0
14-05-24_00,11.8,20.3,15.4,0.0,96.0,3.0
14-05-25_00,12.0,21.8,16.5,0.0,184.0,2.0
14-05-26_00,12.5,24.8,18.5,0.0,200.0,2.0
14-05-27_00,16.8,22.6,19.2,0.0,258.0,4.0
14-05-28_00,7.8,17.0,10.7,0.0,96.0,3.0
14-05-29_00,9.6,16.3,12.7,0.0,84.0,3.0
14-05-30_00,10.5,20.6,16.0,0.0,187.0,2.0
14-05-31_00,15.0,21.8,17.5,0.0,193.0,3.0
14-06-01_00,12.3,20.5,16.3,0.0,123.0,2.0
14-06-02_00,12.7,25.5,19.3,0.0,165.0,2.0
14-06-03_00,16.8,29.6,23.7,0.0,211.0,2.0
14-06-04_00,19.8,26.1,21.8,0.0,168.0,3.0
14-06-05_00,14.5,22.0,18.1,0.0,262.0,4.0
14-06-06_00,14.8,17.3,15.8,0.0,276.0,2.0
14-06-07_00,14.3,22.7,17.5,0.0,281.0,3.0
14-06-08_00,15.7,27.5,21.7,0.0,260.0,3.0
14-06-09_00,18.3,28.2,23.5,0.0,234.0,3.0
14-06-10_00,21.0,27.1,24.8,0.0,134.0,3.0
14-06-11_00,16.1,23.8,20.4,0.0,94.0,3.0
14-06-12_00,13.4,23.6,18.5,0.0,125.0,3.0
14-06-13_00,12.5,17.4,15.2,0.0,131.0,4.0
14-06-14_00,16.9,19.4,18.0,0.0,132.0,4.0
14-06-15_00,14.5,19.1,16.8,0.0,253.0,3.0
14-06-16_00,14.2,24.8,19.1,0.0,240.0,2.0
14-06-17_00,15.1,24.2,20.2,0.0,150.0,2.0
14-06-18_00,16.9,27.5,22.6,0.0,219.0,2.0
14-06-19_00,16.4,25.5,20.9,0.0,258.0,3.0
14-06-20_00,16.3,24.8,20.4,0.0,258.0,3.0
14-06-21_00,13.7,21.0,17.4,0.0,180.0,3.0
14-06-22_00,14.0,21.9,18.0,0.0,216.0,2.0
14-06-23_00,14.9,24.6,19.9,0.0,140.0,2.0
14-06-24_00,17.0,26.8,22.6,0.0,146.0,2.0
14-06-25_00,18.5,22.8,20.4,0.0,164.0,2.0
14-06-26_00,18.5,23.7,20.8,0.0,130.0,3.0
14-06-27_00,17.9,26.1,22.5,0.0,127.0,3.0
14-06-28_00,20.2,29.4,25.1,0.0,178.0,1.0
14-06-29_00,19.8,29.7,25.4,0.0,188.0,2.0
14-06-30_00,20.8,30.6,25.9,0.0,156.0,2.0
14-07-01_00,23.3,29.5,26.3,0.0,233.0,3.0
14-07-02_00,23.1,32.4,27.5,0.0,196.0,3.0
14-07-03_00,23.9,29.3,26.6,0.0,245.0,4.0
14-07-04_00,20.3,24.1,22.1,0.0,188.0,2.0
14-07-05_00,16.8,23.7,20.2,0.0,231.0,2.0
14-07-06_00,16.0,27.0,21.5,0.0,284.0,5.0
14-07-07_00,19.3,26.3,22.9,0.0,251.0,5.0
14-07-08_00,19.6,22.6,21.6,0.0,203.0,2.0
14-07-09_00,20.8,29.2,24.5,0.0,207.0,4.0
14-07-10_00,18.5,22.7,20.8,0.0,254.0,5.0
14-07-11_00,15.4,22.6,19.3,0.0,271.0,4.0
14-07-12_00,17.4,19.8,19.0,0.0,235.0,1.0
14-07-13_00,18.9,27.8,24.1,0.0,234.0,2.0
14-07-14_00,21.1,25.6,22.7,0.0,172.0,2.0
14-07-15_00,18.8,23.5,21.7,0.0,253.0,4.0
14-07-16_00,18.5,22.1,20.3,0.0,138.0,2.0
14-07-17_00,18.6,23.6,20.8,0.0,243.0,4.0
14-07-18_00,15.2,22.4,18.6,0.0,267.0,3.0
14-07-19_00,16.1,25.9,20.9,0.0,258.0,3.0
14-07-20_00,18.1,27.0,23.0,0.0,168.0,2.0
14-07-21_00,20.1,27.4,23.7,0.0,149.0,3.0
14-07-22_00,21.2,29.4,25.0,0.0,198.0,2.0
14-07-23_00,21.8,29.1,25.7,0.0,248.0,3.0
14-07-24_00,21.2,26.6,23.9,0.0,252.0,3.0
14-07-25_00,15.4,22.4,19.2,0.0,242.0,3.0
14-07-26_00,16.8,24.7,20.7,0.0,254.0,4.0
14-07-27_00,18.1,25.1,21.3,0.0,243.0,3.0
14-07-28_00,18.1,24.3,21.2,0.0,219.0,2.0
14-07-29_00,15.7,19.2,17.0,0.0,145.0,3.0
14-07-30_00,13.3,21.3,17.2,0.0,279.0,3.0
14-07-31_00,14.4,22.5,19.2,0.0,188.0,2.0
14-08-01_00,15.3,21.7,18.5,0.0,211.0,2.0
14-08-02_00,16.8,26.1,21.8,0.0,214.0,2.0
14-08-03_00,18.6,27.9,22.8,0.0,161.0,2.0
14-08-04_00,19.5,27.8,23.7,0.0,235.0,2.0
14-08-05_00,20.4,27.4,23.8,0.0,260.0,2.0
14-08-06_00,19.4,24.6,21.4,0.0,256.0,2.0
14-08-07_00,17.7,25.6,21.4,0.0,239.0,2.0
14-08-08_00,17.1,23.3,20.0,0.0,242.0,2.0
14-08-09_00,17.6,26.9,22.4,0.0,283.0,2.0
14-08-10_00,19.9,28.7,24.1,0.0,253.0,2.0
14-08-11_00,20.8,29.0,24.9,0.0,231.0,2.0
14-08-12_00,20.7,29.2,25.4,0.0,148.0,2.0
14-08-13_00,20.9,26.9,23.6,0.0,142.0,4.0
14-08-14_00,17.0,21.5,19.2,0.0,130.0,4.0
14-08-15_00,12.3,17.6,14.9,0.0,252.0,4.0
14-08-16_00,12.3,16.5,14.3,0.0,240.0,2.0
14-08-17_00,14.8,18.3,16.4,0.0,228.0,2.0
14-08-18_00,14.6,22.2,17.5,0.0,252.0,3.0
14-08-19_00,13.0,21.8,17.8,0.0,286.0,3.0
14-08-20_00,14.4,23.8,19.0,0.0,160.0,1.0
14-08-21_00,16.0,27.1,21.3,0.0,103.0,2.0
14-08-22_00,19.1,23.9,21.6,0.0,111.0,2.0
14-08-23_00,17.9,22.4,19.9,0.0,114.0,3.0
14-08-24_00,16.7,25.9,20.8,0.0,99.0,2.0
14-08-25_00,19.4,28.8,23.6,0.0,202.0,1.0
14-08-26_00,22.3,28.8,25.8,0.0,248.0,2.0
14-08-27_00,21.0,28.4,24.7,0.0,238.0,3.0
14-08-28_00,20.5,25.0,22.8,0.0,278.0,3.0
14-08-29_00,16.6,20.7,18.7,0.0,290.0,3.0
14-08-30_00,14.5,22.2,18.3,0.0,161.0,2.0
14-08-31_00,17.3,25.0,21.3,0.0,172.0,2.0
14-09-01_00,19.6,25.2,22.5,0.0,212.0,3.0
14-09-02_00,20.1,26.0,22.7,0.0,240.0,3.0
14-09-03_00,18.9,27.7,23.3,0.0,229.0,3.0
14-09-04_00,18.7,25.4,21.3,0.0,268.0,4.0
14-09-05_00,18.6,27.2,23.0,0.0,236.0,3.0
14-09-06_00,21.2,30.7,25.2,0.0,223.0,2.0
14-09-07_00,16.3,24.8,20.9,0.0,270.0,3.0
14-09-08_00,14.2,21.2,17.6,0.0,274.0,3.0
14-09-09_00,14.4,23.9,19.5,0.0,132.0,2.0
14-09-10_00,16.3,22.6,19.2,0.0,153.0,3.0
14-09-11_00,16.1,23.6,19.8,0.0,157.0,3.0
14-09-12_00,12.4,23.6,18.3,0.0,209.0,4.0
14-09-13_00,9.2,13.7,11.0,0.0,266.0,2.0
14-09-14_00,8.3,12.2,10.3,0.0,153.0,3.0
14-09-15_00,7.1,10.7,8.9,0.0,268.0,3.0
14-09-16_00,7.7,17.6,12.5,0.0,226.0,2.0
14-09-17_00,12.0,18.0,14.5,0.0,264.0,3.0
14-09-18_00,10.0,17.3,13.9,0.0,242.0,3.0
14-09-19_00,6.6,13.3,10.0,0.0,214.0,3.0
14-09-20_00,4.0,13.1,8.5,0.0,176.0,2.0
14-09-21_00,9.6,19.6,15.1,0.0,170.0,3.0
14-09-22_00,16.8,22.6,19.5,0.0,173.0,2.0
14-09-23_00,8.9,15.4,11.0,0.0,272.0,5.0
14-09-24_00,8.0,16.2,12.2,0.0,264.0,4.0
14-09-25_00,9.3,21.9,15.7,0.0,154.0,1.0
14-09-26_00,13.4,22.9,18.3,0.0,220.0,2.0
14-09-27_00,15.3,25.2,20.5,0.0,212.0,2.0
14-09-28_00,17.6,26.4,21.9,0.0,234.0,2.0
14-09-29_00,17.6,24.9,21.0,0.0,246.0,3.0
14-09-30_00,9.4,20.0,15.0,0.0,133.0,3.0
14-10-01_00,8.7,16.8,12.3,0.0,88.0,3.0
14-10-02_00,10.7,17.3,13.5,0.0,81.0,3.0
14-10-03_00,9.4,20.7,14.3,0.0,140.0,2.0
14-10-04_00,10.1,22.8,16.3,0.0,129.0,3.0
14-10-05_00,10.6,16.9,13.7,0.0,161.0,4.0
14-10-06_00,8.3,13.3,11.0,0.0,255.0,3.0
14-10-07_00,9.0,16.6,12.7,0.0,154.0,3.0
14-10-08_00,13.5,17.9,15.7,0.0,167.0,2.0
14-10-09_00,9.9,16.6,13.3,0.0,213.0,4.0
14-10-10_00,6.1,10.9,8.5,0.0,256.0,4.0
14-10-11_00,6.2,11.5,8.5,0.0,262.0,4.0
14-10-12_00,7.6,12.2,9.6,0.0,246.0,2.0
14-10-13_00,6.0,13.4,9.7,0.0,262.0,2.0
14-10-14_00,7.2,16.8,12.0,0.0,160.0,3.0
14-10-15_00,14.2,23.6,18.9,0.0,169.0,3.0
14-10-16_00,18.9,24.0,21.2,0.0,157.0,2.0
14-10-17_00,14.6,21.5,17.8,0.0,141.0,1.0
14-10-18_00,15.1,17.8,16.1,0.0,248.0,3.0
14-10-19_00,12.2,16.6,15.3,0.0,223.0,2.0
14-10-20_00,4.8,8.9,6.3,0.0,290.0,3.0
14-10-21_00,2.9,7.0,4.9,0.0,258.0,2.0
14-10-22_00,5.8,8.1,6.8,0.0,71.0,3.0
14-10-23_00,7.1,12.1,8.7,0.0,63.0,4.0
14-10-24_00,7.0,8.5,7.7,0.0,64.0,4.0
14-10-25_00,7.6,13.0,10.1,0.0,206.0,2.0
14-10-26_00,7.6,13.5,10.6,0.0,214.0,3.0
14-10-27_00,8.0,10.0,9.0,0.0,279.0,5.0
14-10-28_00,6.2,11.2,8.6,0.0,271.0,5.0
14-10-29_00,6.9,14.6,10.3,0.0,116.0,2.0
14-10-30_00,10.0,15.7,13.0,0.0,250.0,3.0
14-10-31_00,5.3,9.6,7.2,0.0,278.0,3.0
14-11-01_00,3.9,6.7,5.3,0.0,144.0,2.0
14-11-02_00,3.1,6.2,4.6,0.0,94.0,4.0
14-11-03_00,0.8,7.4,3.8,0.0,210.0,4.0
14-11-04_00,-0.6,7.4,3.1,0.0,286.0,4.0
14-11-05_00,6.4,12.2,7.8,0.0,163.0,2.0
14-11-06_00,8.6,12.9,10.8,0.0,231.0,3.0
14-11-07_00,5.7,9.7,7.5,0.0,216.0,3.0
14-11-08_00,1.9,5.6,3.4,0.0,192.0,4.0
14-11-09_00,-1.2,4.0,1.0,0.0,271.0,3.0
14-11-10_00,3.1,6.1,4.6,0.0,218.0,3.0
14-11-11_00,3.7,7.3,5.7,0.0,193.0,2.0
14-11-12_00,2.7,12.5,6.2,0.0,130.0,2.0
14-11-13_00,2.5,8.2,4.9,0.0,209.0,4.0
14-11-14_00,1.1,4.1,2.6,0.0,259.0,4.0
14-11-15_00,-2.0,1.3,-0.2,0.0,279.0,4.0
14-11-16_00,-3.8,1.1,-1.3,0.0,269.0,3.0
14-11-17_00,-1.0,3.7,1.2,0.0,228.0,2.0
14-11-18_00,-0.1,2.1,0.9,0.0,146.0,2.0
14-11-19_00,-4.4,1.9,-2.5,0.0,254.0,5.0
14-11-20_00,-6.8,-1.9,-4.4,0.0,244.0,4.0
14-11-21_00,-4.6,0.2,-2.0,0.0,215.0,4.0
14-11-22_00,-6.5,-4.0,-5.5,0.0,276.0,5.0
14-11-23_00,-5.7,3.5,-1.0,0.0,223.0,3.0
14-11-24_00,3.5,7.6,5.3,0.0,202.0,3.0
14-11-25_00,6.7,17.2,12.0,0.0,163.0,4.0
14-11-26_00,3.5,10.2,6.6,0.0,252.0,5.0
14-11-27_00,-0.1,2.7,0.8,0.0,175.0,3.0
14-11-28_00,-2.5,0.4,-1.2,0.0,215.0,3.0
14-11-29_00,-5.9,-2.1,-4.1,0.0,227.0,3.0
14-11-30_00,-6.5,-0.5,-3.5,0.0,178.0,3.0
14-12-01_00,-0.5,6.8,3.6,0.0,169.0,3.0
14-12-02_00,-5.7,7.4,1.7,0.0,273.0,4.0
14-12-03_00,-14.3,-6.5,-10.9,0.0,136.0,3.0
14-12-04_00,-4.0,4.1,1.9,0.0,200.0,4.0
14-12-05_00,-10.3,1.1,-5.3,0.0,266.0,4.0
14-12-06_00,-11.8,-5.0,-8.5,0.0,94.0,2.0
14-12-07_00,-5.0,-0.5,-2.9,0.0,227.0,1.0
14-12-08_00,-11.7,0.1,-6.7,0.0,221.0,3.0
14-12-09_00,-13.4,-3.5,-11.0,0.0,98.0,3.0
14-12-10_00,-3.5,-0.5,-2.2,0.0,121.0,3.0
14-12-11_00,-0.7,0.1,-0.3,0.0,75.0,5.0
14-12-12_00,-1.1,0.4,-0.3,0.0,175.0,3.0
14-12-13_00,-3.7,-2.2,-3.2,0.0,257.0,4.0
14-12-14_00,-4.2,-0.9,-2.9,0.0,252.0,3.0
14-12-15_00,-3.3,-0.7,-2.0,0.0,271.0,3.0
14-12-16_00,-0.8,0.0,-0.4,0.0,270.0,2.0
14-12-17_00,-1.8,1.0,-0.6,0.0,106.0,2.0
14-12-18_00,0.1,1.0,0.5,0.0,194.0,2.0
14-12-19_00,-1.3,0.9,0.0,0.0,290.0,3.0
14-12-20_00,-6.5,-1.4,-4.0,0.0,274.0,3.0
14-12-21_00,-11.6,-6.1,-8.7,0.0,166.0,1.0
14-12-22_00,-10.2,-7.3,-8.6,0.0,85.0,2.0
14-12-23_00,-8.3,-5.3,-7.0,0.0,88.0,3.0
14-12-24_00,-5.6,2.7,-1.1,0.0,106.0,2.0
14-12-25_00,2.7,6.8,5.1,0.0,126.0,4.0
14-12-26_00,4.1,8.8,5.9,0.0,232.0,6.0
14-12-27_00,3.6,4.6,4.3,0.0,258.0,4.0
14-12-28_00,3.0,5.5,4.1,0.0,225.0,3.0
14-12-29_00,-0.7,9.4,4.4,0.0,261.0,4.0
14-12-30_00,-9.0,-0.2,-5.6,0.0,276.0,4.0
14-12-31_00,-14.4,-9.6,-12.1,0.0,280.0,3.0
15-01-01_00,-13.3,-6.4,-9.7,0.0,255.0,3.0
15-01-02_00,-7.3,-3.0,-5.0,0.0,231.0,3.0
15-01-03_00,-11.4,-3.1,-7.5,0.0,281.0,4.0
15-01-04_00,-15.0,-10.2,-12.7,0.0,121.0,2.0
15-01-05_00,-9.5,3.9,-2.8,0.0,170.0,3.0
15-01-06_00,-17.1,-3.5,-13.0,0.0,278.0,7.0
15-01-07_00,-17.5,-9.0,-13.1,0.0,230.0,2.0
15-01-08_00,-24.9,-8.9,-15.1,0.0,247.0,4.0
15-01-09_00,-26.2,-7.6,-18.7,0.0,216.0,3.0
